x_loc,y_loc,game_clock,shot_clock,quarter
64.13556,37.37231,704.92,9.48,1
64.02953,37.34899,704.89,9.46,1
63.91695,37.33377,704.85,9.44,1
63.79762,37.31712,704.81,9.42,1
63.67419,37.29624,704.77,9.4,1
63.53891,37.27212,704.73,9.38,1
63.39396,37.25498,704.7,9.37,1
63.2321,37.23297,704.66,9.34,1
63.12475,37.21107,704.62,9.32,1
63.00293,37.18846,704.58,9.31,1
62.86319,37.16378,704.54,9.29,1
62.7213,37.12035,704.51,9.27,1
62.57359,37.08733,704.47,9.25,1
62.41194,37.04402,704.43,9.23,1
62.24777,36.97813,704.39,9.21,1
62.0769,36.90799,704.36,9.19,1
61.91149,36.8272,704.32,9.17,1
61.74467,36.752,704.28,9.15,1
61.584,36.67345,704.24,9.13,1
61.42562,36.60375,704.2,9.11,1
61.24511,36.53412,704.17,9.09,1
61.05463,36.46312,704.13,9.07,1
60.87687,36.39777,704.09,9.05,1
60.69239,36.33914,704.05,9.03,1
60.51005,36.27558,704.01,9.01,1
33.41267,26.04449,704,,1
33.3103,26.01264,704.06,23.98,1
33.21257,25.97893,704.02,23.93,1
33.12711,25.95413,703.98,23.89,1
33.04931,25.92829,703.94,23.85,1
32.97189,25.91579,703.9,23.81,1
32.89817,25.90916,703.86,23.76,1
32.82862,25.90788,703.82,23.72,1
32.76092,25.91288,703.78,23.68,1
32.69789,25.92288,703.74,23.63,1
32.63584,25.94282,703.7,23.59,1
32.56291,25.96811,703.66,23.55,1
32.48988,26.00014,703.62,23.5,1
32.41035,26.04526,703.58,23.46,1
32.30802,26.08991,703.54,23.42,1
32.23497,26.1426,703.5,23.37,1
32.13944,26.18565,703.46,23.33,1
32.03963,26.22764,703.42,23.29,1
31.92889,26.26072,703.38,23.25,1
31.81105,26.30575,703.34,23.2,1
31.69489,26.34538,703.3,23.16,1
31.57908,26.38432,703.26,23.12,1
31.45503,26.40761,703.22,23.07,1
31.33224,26.42854,703.18,23.03,1
31.20604,26.43922,703.14,22.99,1
31.07504,26.44601,703.1,22.94,1
30.9532,26.44246,703.06,22.9,1
30.83102,26.43417,703.02,22.86,1
30.71486,26.41776,702.98,22.81,1
30.60272,26.39734,702.94,22.77,1
30.49944,26.37344,702.9,22.73,1
30.40982,26.35839,702.86,22.69,1
30.32179,26.34305,702.82,22.64,1
30.23768,26.33483,702.78,22.6,1
30.15379,26.31442,702.75,20.07,1
30.06164,26.294,702.71,20.04,1
29.96578,26.26813,702.67,20,1
29.8725,26.2564,702.63,19.97,1
29.77984,26.24661,702.59,19.93,1
29.68796,26.24235,702.55,19.9,1
29.60223,26.24023,702.51,19.86,1
29.5127,26.24409,702.47,19.83,1
29.42482,26.25221,702.43,19.79,1
29.33654,26.2629,702.39,19.76,1
29.25283,26.27688,702.35,19.72,1
29.16668,26.2906,702.31,19.69,1
29.08281,26.31125,702.27,19.65,1
28.99524,26.32021,702.23,19.62,1
28.90921,26.33156,702.19,19.59,1
28.82233,26.33926,702.15,19.55,1
28.73473,26.34552,702.11,19.52,1
28.65015,26.35696,702.07,19.48,1
28.56091,26.36342,702.03,19.45,1
28.47066,26.3776,701.99,19.41,1
28.38091,26.38283,701.95,19.38,1
28.29094,26.39128,701.91,19.34,1
28.20501,26.39522,701.87,19.31,1
28.11641,26.39482,701.83,19.27,1
28.02477,26.39725,701.79,19.24,1
27.9278,26.3989,701.75,19.2,1
27.82855,26.39315,701.71,19.17,1
27.72596,26.37515,701.67,19.13,1
27.62533,26.36468,701.63,19.1,1
27.5209,26.35453,701.59,19.06,1
27.41545,26.34753,701.55,19.03,1
27.31036,26.34232,701.51,18.99,1
27.19534,26.33481,701.47,18.96,1
27.08066,26.33486,701.43,18.92,1
26.95869,26.32886,701.39,18.89,1
26.83362,26.33081,701.35,18.85,1
26.70208,26.33304,701.31,18.82,1
26.56294,26.34619,701.27,18.78,1
26.41806,26.3657,701.23,18.75,1
26.27204,26.38555,701.19,18.71,1
26.12552,26.41589,701.15,18.68,1
25.97361,26.46394,701.11,18.64,1
25.81683,26.513,701.07,18.61,1
25.65647,26.57831,701.03,18.57,1
25.48341,26.62815,700.99,18.54,1
25.30573,26.6773,700.95,18.5,1
25.12355,26.72033,700.91,18.47,1
24.94045,26.7638,700.87,18.44,1
24.74969,26.8068,700.83,18.4,1
24.55402,26.84762,700.79,18.37,1
24.34239,26.89982,700.75,18.33,1
24.12145,26.95614,700.71,18.3,1
23.89565,27.0047,700.67,18.26,1
23.6669,27.05546,700.63,18.23,1
23.43143,27.10646,700.59,18.19,1
23.18785,27.15342,700.55,18.16,1
22.93825,27.20123,700.51,18.12,1
22.6872,27.22575,700.47,18.09,1
22.42306,27.2743,700.43,18.05,1
22.16836,27.33051,700.39,18.02,1
21.90844,27.38862,700.35,17.98,1
21.64186,27.45092,700.32,17.95,1
21.37184,27.50935,700.28,17.91,1
21.09671,27.5669,700.24,17.88,1
20.81073,27.62013,700.2,17.84,1
20.53169,27.66539,700.16,17.81,1
20.25437,27.70363,700.12,17.77,1
19.9737,27.74138,700.08,17.74,1
19.69085,27.77808,700.04,17.7,1
19.3766,27.80637,700,17.67,1
19.07562,27.83744,699.96,17.63,1
18.78473,27.86577,699.92,17.6,1
18.4852,27.92459,699.88,17.56,1
18.19344,27.94709,699.84,17.53,1
17.88492,27.96558,699.8,17.49,1
17.57201,27.97093,699.76,17.46,1
17.23461,27.98243,699.72,17.42,1
16.90152,28.00295,699.68,17.39,1
16.58651,28.05772,699.64,17.35,1
16.28684,28.13804,699.6,17.32,1
15.96316,28.25167,699.56,17.28,1
15.54403,28.41005,699.52,17.25,1
15.17285,28.57186,699.48,17.21,1
14.82543,28.73049,699.44,17.18,1
14.46171,28.88275,699.4,17.15,1
14.13793,29.04719,699.36,17.11,1
13.81799,29.20775,699.32,17.08,1
13.52223,29.36468,699.28,17.04,1
13.18536,29.51277,699.24,17.01,1
12.94241,29.65567,699.2,16.97,1
12.78744,29.79817,699.16,16.94,1
12.66455,29.92088,699.12,16.9,1
12.56903,30.03825,699.08,16.87,1
12.44945,30.13098,699.04,16.83,1
12.3637,30.23997,699,16.8,1
12.28026,30.29759,698.96,16.76,1
12.26446,30.2963,698.92,16.73,1
12.19341,30.30697,698.88,16.69,1
12.13818,30.29871,698.84,16.66,1
12.17561,30.37308,698.8,16.62,1
12.17185,30.44371,698.76,16.59,1
12.20766,30.50561,698.72,16.55,1
12.21008,30.6093,698.68,16.52,1
12.27045,30.73794,698.64,16.48,1
12.28582,30.85834,698.6,16.45,1
12.22665,30.99402,698.56,16.41,1
12.16581,31.16287,698.52,16.38,1
12.12038,31.30168,698.48,16.34,1
12.09674,31.42478,698.44,16.31,1
12.05312,31.50435,698.4,16.27,1
12.02783,31.62969,698.36,16.24,1
12.00018,31.83359,698.32,16.2,1
11.9944,32.02829,698.28,16.17,1
11.95219,32.25313,698.24,16.13,1
11.87216,32.43215,698.2,16.1,1
11.80353,32.60726,698.16,16.06,1
11.68898,32.78665,698.12,16.03,1
11.59687,32.94881,698.08,15.99,1
11.50559,33.09327,698.04,15.96,1
11.38386,33.26376,698.01,15.93,1
11.26585,33.44045,697.96,15.89,1
11.15893,33.60406,697.93,15.86,1
11.01679,33.80095,697.89,15.82,1
10.87695,34.01831,697.85,15.79,1
10.73404,34.25109,697.81,15.75,1
10.60865,34.47368,697.77,15.72,1
10.52918,34.64587,697.73,15.68,1
10.44857,34.80808,697.69,15.65,1
10.39129,34.97511,697.65,15.61,1
10.33746,35.12863,697.61,15.58,1
10.2718,35.29086,697.57,15.54,1
10.21025,35.45552,697.53,15.51,1
10.16018,35.60235,697.49,15.47,1
10.10435,35.76199,697.45,15.44,1
10.05733,35.9191,697.41,15.4,1
10.01362,36.06783,697.37,15.37,1
9.97094,36.22481,697.33,15.33,1
9.93456,36.38032,697.29,15.3,1
9.90032,36.51613,697.25,15.26,1
9.86556,36.65228,697.21,15.23,1
9.82795,36.77514,697.17,15.19,1
9.7733,36.95521,697.13,15.16,1
9.71261,37.15612,697.09,15.12,1
9.63785,37.34735,697.05,15.09,1
9.56583,37.53348,697.01,15.05,1
9.50072,37.65394,696.97,15.02,1
9.43247,37.78986,696.93,14.98,1
9.3584,37.92368,696.89,14.95,1
9.28411,38.05849,696.85,14.92,1
9.20469,38.17688,696.81,14.88,1
9.11958,38.29678,696.77,14.84,1
9.02979,38.39967,696.73,14.81,1
8.92976,38.50102,696.69,14.77,1
8.82547,38.60666,696.65,14.74,1
8.72074,38.69631,696.61,14.71,1
8.65187,38.74479,696.57,14.67,1
8.56284,38.76285,696.53,14.64,1
8.48442,38.76303,696.49,14.6,1
8.41123,38.76284,696.45,14.57,1
8.3416,38.7617,696.41,14.53,1
8.27577,38.80899,696.37,14.5,1
8.21591,38.8495,696.33,14.46,1
8.15387,38.89297,696.29,14.43,1
8.10143,38.92924,696.25,14.39,1
8.05593,38.98598,696.21,14.36,1
8.02166,39.0296,696.17,14.32,1
7.99354,39.0743,696.13,14.29,1
7.97428,39.11516,696.09,14.25,1
7.95792,39.15235,696.05,14.22,1
7.94227,39.18952,696.01,14.18,1
7.8976,39.25007,695.97,14.15,1
7.89241,39.26691,695.93,14.11,1
7.88618,39.28216,695.89,14.08,1
7.88244,39.28658,695.85,14.04,1
7.87793,39.28242,695.81,14.01,1
7.87379,39.25912,695.77,13.97,1
7.86889,39.2258,695.73,13.94,1
7.86893,39.17684,695.7,13.9,1
7.86749,39.11344,695.66,13.87,1
7.87249,39.0253,695.61,13.83,1
7.8653,38.95094,695.58,13.8,1
7.8621,38.86363,695.53,13.76,1
7.86021,38.77629,695.5,13.73,1
7.8542,38.68735,695.46,13.69,1
7.84735,38.5776,695.42,13.66,1
7.83066,38.47307,695.38,13.62,1
7.81165,38.3784,695.34,13.59,1
7.78758,38.26821,695.3,13.56,1
7.7624,38.16903,695.26,13.52,1
7.73266,38.04471,695.22,13.49,1
7.69628,37.91367,695.18,13.45,1
7.66703,37.80315,695.14,13.42,1
7.63155,37.67438,695.1,13.38,1
7.6018,37.5672,695.06,13.35,1
7.56593,37.4714,695.02,13.31,1
7.54631,37.33289,694.98,13.28,1
7.52097,37.20606,694.94,13.24,1
7.49543,37.06626,694.9,13.21,1
7.47596,36.91965,694.86,13.17,1
7.45635,36.78761,694.82,13.14,1
7.4451,36.64711,694.78,13.1,1
7.43512,36.48853,694.74,13.07,1
7.43102,36.34436,694.7,13.03,1
7.42525,36.18012,694.66,13,1
7.42811,36.03432,694.62,12.96,1
7.43119,35.90307,694.58,12.93,1
7.42896,35.74836,694.54,12.89,1
7.43478,35.612,694.5,12.86,1
7.4291,35.46594,694.46,12.82,1
7.42065,35.32815,694.42,12.79,1
7.40856,35.22089,694.38,12.75,1
7.39732,35.11808,694.34,12.72,1
7.38462,35.03629,694.3,12.68,1
7.37415,34.95971,694.26,12.65,1
7.36586,34.89677,694.22,12.61,1
7.35841,34.84893,694.18,12.58,1
7.35004,34.81153,694.14,12.54,1
7.34324,34.77805,694.1,12.51,1
7.33938,34.75899,694.06,12.48,1
7.33164,34.75549,694.02,12.44,1
7.32059,34.74398,693.98,12.41,1
7.31823,34.75286,693.94,12.37,1
7.31174,34.76517,693.9,12.34,1
7.30914,34.77133,693.86,12.3,1
7.31162,34.77059,693.82,12.27,1
7.30962,34.78282,693.78,12.23,1
7.30985,34.784,693.74,12.2,1
7.31101,34.77925,693.7,12.16,1
7.31161,34.77504,693.66,12.13,1
7.31201,34.77362,693.62,12.09,1
7.31439,34.77361,693.58,12.06,1
7.32283,34.77534,693.54,12.02,1
7.33496,34.78167,693.5,11.99,1
7.34845,34.73086,693.46,11.95,1
7.36667,34.67703,693.42,11.92,1
7.39951,34.66343,693.38,11.88,1
7.43882,34.66383,693.34,11.85,1
7.48587,34.66923,693.3,11.81,1
7.54021,34.67374,693.26,11.78,1
7.603,34.68691,693.23,11.74,1
7.67597,34.69439,693.18,11.71,1
