x_loc,y_loc,game_clock,shot_clock,quarter
8.67404,31.54428,701.27,18.78,1
8.68625,31.5732,701.23,18.75,1
8.69192,31.60247,701.19,18.71,1
8.70338,31.6212,701.15,18.68,1
8.71315,31.63721,701.11,18.64,1
8.74963,31.63252,701.07,18.61,1
8.75271,31.6482,701.03,18.57,1
8.75102,31.66192,700.99,18.54,1
8.75251,31.66755,700.95,18.5,1
8.74029,31.68493,700.91,18.47,1
8.72495,31.69868,700.87,18.44,1
8.71573,31.70937,700.83,18.4,1
8.69863,31.73355,700.79,18.37,1
8.68196,31.75909,700.75,18.33,1
8.66602,31.78404,700.71,18.3,1
8.65167,31.80839,700.67,18.26,1
8.63734,31.8288,700.63,18.23,1
8.62537,31.83212,700.59,18.19,1
8.61609,31.83071,700.55,18.16,1
8.61165,31.82782,700.51,18.12,1
8.57589,31.84643,700.47,18.09,1
8.57326,31.85239,700.43,18.05,1
8.5794,31.84225,700.39,18.02,1
8.5764,31.84908,700.35,17.98,1
8.59028,31.84676,700.32,17.95,1
8.62143,31.82107,700.28,17.91,1
8.66139,31.77415,700.24,17.88,1
8.72078,31.68619,700.2,17.84,1
8.78922,31.59139,700.16,17.81,1
8.84385,31.51905,700.12,17.77,1
8.91357,31.42353,700.08,17.74,1
8.99848,31.3278,700.04,17.7,1
9.08705,31.21907,700,17.67,1
9.18526,31.10708,699.96,17.63,1
9.29361,30.98692,699.92,17.6,1
9.42061,30.86764,699.88,17.56,1
9.53645,30.72405,699.84,17.53,1
9.68861,30.55335,699.8,17.49,1
9.83959,30.36182,699.76,17.46,1
10.02389,30.15946,699.72,17.42,1
10.2108,30.03212,699.68,17.39,1
10.40033,29.97981,699.64,17.35,1
10.56562,29.95064,699.6,17.32,1
10.71281,29.90535,699.56,17.28,1
11.02613,29.74456,699.52,17.25,1
11.29176,29.55872,699.48,17.21,1
11.53069,29.3773,699.44,17.18,1
11.71532,29.19745,699.4,17.15,1
11.92643,29.03882,699.36,17.11,1
12.13482,28.87807,699.32,17.08,1
12.32828,28.69741,699.28,17.04,1
12.51633,28.50052,699.24,17.01,1
12.68049,28.38238,699.2,16.97,1
12.85743,28.25569,699.16,16.94,1
13.01575,28.1252,699.12,16.9,1
13.16289,27.93146,699.08,16.87,1
13.30795,27.69056,699.04,16.83,1
13.49587,27.44634,699,16.8,1
13.71306,27.22623,698.96,16.76,1
13.79322,27.09487,698.92,16.73,1
13.92514,26.99855,698.88,16.69,1
14.0597,26.88282,698.84,16.66,1
14.27393,26.79765,698.8,16.62,1
14.47291,26.71439,698.76,16.59,1
14.677,26.64516,698.72,16.55,1
14.91275,26.59522,698.68,16.52,1
15.17755,26.57105,698.64,16.48,1
15.45352,26.51875,698.6,16.45,1
15.74661,26.47956,698.56,16.41,1
16.04114,26.49711,698.52,16.38,1
16.3624,26.49317,698.48,16.34,1
16.67794,26.49585,698.44,16.31,1
16.96956,26.57016,698.4,16.27,1
17.23943,26.66214,698.36,16.24,1
17.50373,26.77019,698.32,16.2,1
17.75471,26.91415,698.28,16.17,1
18.02717,27.087,698.24,16.13,1
18.28452,27.25953,698.2,16.1,1
18.54626,27.41247,698.16,16.06,1
18.81024,27.57064,698.12,16.03,1
19.04808,27.7379,698.08,15.99,1
19.27322,27.88889,698.04,15.96,1
19.48611,28.0492,698.01,15.93,1
19.68167,28.21059,697.96,15.89,1
19.88616,28.34687,697.93,15.86,1
20.06947,28.52049,697.89,15.82,1
20.2514,28.69299,697.85,15.79,1
20.43287,28.81029,697.81,15.75,1
20.61665,28.88397,697.77,15.72,1
20.80422,28.9618,697.73,15.68,1
21.0114,29.05887,697.69,15.65,1
21.20385,29.18708,697.65,15.61,1
21.38572,29.29332,697.61,15.58,1
21.53099,29.39918,697.57,15.54,1
21.68565,29.49132,697.53,15.51,1
21.84009,29.58355,697.49,15.47,1
21.99917,29.6634,697.45,15.44,1
22.14991,29.77525,697.41,15.4,1
22.30166,29.92564,697.37,15.37,1
22.44555,30.04649,697.33,15.33,1
22.60734,30.16815,697.29,15.3,1
22.79958,30.30488,697.25,15.26,1
22.94151,30.45478,697.21,15.23,1
23.09784,30.55441,697.17,15.19,1
23.23128,30.60937,697.13,15.16,1
23.34311,30.62858,697.09,15.12,1
23.45648,30.60715,697.05,15.09,1
23.62067,30.58881,697.01,15.05,1
23.77543,30.59833,696.97,15.02,1
23.89437,30.61035,696.93,14.98,1
23.99602,30.61129,696.89,14.95,1
24.09262,30.65319,696.85,14.92,1
24.18513,30.65188,696.81,14.88,1
24.24595,30.56323,696.77,14.84,1
24.29349,30.46205,696.73,14.81,1
24.31176,30.36452,696.69,14.77,1
24.29318,30.23583,696.65,14.74,1
24.31769,30.06998,696.61,14.71,1
24.33144,29.97485,696.57,14.67,1
24.35623,29.90547,696.53,14.64,1
24.37506,29.82751,696.49,14.6,1
24.39182,29.75363,696.45,14.57,1
24.34159,29.70029,696.41,14.53,1
24.30351,29.63046,696.37,14.5,1
24.26707,29.57853,696.33,14.46,1
24.24506,29.60197,696.29,14.43,1
24.22297,29.55812,696.25,14.39,1
24.22435,29.50046,696.21,14.36,1
24.22658,29.51233,696.17,14.32,1
24.22908,29.5442,696.13,14.29,1
24.25827,29.58918,696.09,14.25,1
24.25063,29.62114,696.05,14.22,1
24.25964,29.69012,696.01,14.18,1
24.27073,29.76318,695.97,14.15,1
24.2922,29.84573,695.93,14.11,1
24.29138,29.8954,695.89,14.08,1
24.29642,29.95054,695.85,14.04,1
24.31488,29.98931,695.81,14.01,1
24.3605,30.04826,695.77,13.97,1
24.37642,30.05611,695.73,13.94,1
24.38762,29.99379,695.7,13.9,1
24.39544,29.98596,695.66,13.87,1
24.384,29.98828,695.61,13.83,1
24.41803,29.99761,695.58,13.8,1
24.44745,30.00101,695.53,13.76,1
24.44532,29.97028,695.5,13.73,1
24.44548,29.93872,695.46,13.69,1
24.42795,29.87701,695.42,13.66,1
24.40613,29.81987,695.38,13.62,1
24.37597,29.73229,695.34,13.59,1
24.39646,29.70597,695.3,13.56,1
24.41833,29.65587,695.26,13.52,1
24.44824,29.6104,695.22,13.49,1
24.45604,29.52264,695.18,13.45,1
24.51164,29.46672,695.14,13.42,1
24.57007,29.39348,695.1,13.38,1
24.63913,29.31257,695.06,13.35,1
24.70265,29.21586,695.02,13.31,1
24.747,29.09295,694.98,13.28,1
24.79894,28.96668,694.94,13.24,1
24.86102,28.84768,694.9,13.21,1
24.96928,28.74117,694.86,13.17,1
25.08796,28.63593,694.82,13.14,1
25.21912,28.51831,694.78,13.1,1
25.38242,28.38632,694.74,13.07,1
25.53146,28.21628,694.7,13.03,1
25.68823,28.04997,694.66,13,1
25.84944,27.87022,694.62,12.96,1
26.02109,27.69078,694.58,12.93,1
26.1977,27.49509,694.54,12.89,1
26.39138,27.28627,694.5,12.86,1
26.56018,27.12248,694.46,12.82,1
26.76169,26.9134,694.42,12.79,1
26.98149,26.72243,694.38,12.75,1
27.20711,26.53003,694.34,12.72,1
27.4381,26.31551,694.3,12.68,1
27.66567,26.17725,694.26,12.65,1
27.88098,26.04072,694.22,12.61,1
28.08881,25.85505,694.18,12.58,1
28.26335,25.74233,694.14,12.54,1
28.42636,25.63421,694.1,12.51,1
28.57955,25.53342,694.06,12.48,1
28.73188,25.44898,694.02,12.44,1
28.88591,25.35251,693.98,12.41,1
29.02589,25.30043,693.94,12.37,1
29.14566,25.2789,693.9,12.34,1
29.293,25.22321,693.86,12.3,1
29.38985,25.22625,693.82,12.27,1
29.47142,25.19242,693.78,12.23,1
29.58074,25.19431,693.74,12.2,1
29.66794,25.22775,693.7,12.16,1
29.73944,25.19757,693.66,12.13,1
29.79639,25.17772,693.62,12.09,1
29.82587,25.21213,693.58,12.06,1
29.85067,25.20967,693.54,12.02,1
29.87431,25.2183,693.5,11.99,1
29.89585,25.23436,693.46,11.95,1
29.90779,25.25316,693.42,11.92,1
29.91125,25.307,693.38,11.88,1
29.91205,25.34208,693.34,11.85,1
29.9176,25.38329,693.3,11.81,1
