x_loc,y_loc,game_clock,shot_clock,quarter
48.46689,19.9063,702.39,19.76,1
48.25385,19.89285,702.35,19.72,1
48.04651,19.87867,702.31,19.69,1
47.83731,19.85857,702.27,19.65,1
47.62393,19.83287,702.23,19.62,1
47.40734,19.81178,702.19,19.59,1
47.19437,19.78745,702.15,19.55,1
46.98587,19.7605,702.11,19.52,1
46.77773,19.72545,702.07,19.48,1
46.57007,19.68573,702.03,19.45,1
46.36472,19.64905,701.99,19.41,1
46.16281,19.61337,701.95,19.38,1
45.96387,19.5738,701.91,19.34,1
45.76154,19.53755,701.87,19.31,1
45.56079,19.50267,701.83,19.27,1
45.35943,19.46273,701.79,19.24,1
45.15938,19.4184,701.75,19.2,1
44.95776,19.37725,701.71,19.17,1
44.75589,19.33699,701.67,19.13,1
44.55784,19.29608,701.63,19.1,1
44.36193,19.26416,701.59,19.06,1
44.16687,19.24048,701.55,19.03,1
43.97034,19.2126,701.51,18.99,1
43.77455,19.19058,701.47,18.96,1
43.58488,19.16675,701.43,18.92,1
43.39462,19.13506,701.39,18.89,1
43.20719,19.10792,701.35,18.85,1
43.02216,19.07736,701.31,18.82,1
42.83905,19.04254,701.27,18.78,1
42.65425,18.99743,701.23,18.75,1
42.47009,18.94599,701.19,18.71,1
42.28819,18.89918,701.15,18.68,1
42.10576,18.85281,701.11,18.64,1
41.92538,18.79977,701.07,18.61,1
41.74416,18.7461,701.03,18.57,1
41.56203,18.67344,700.99,18.54,1
41.38001,18.59556,700.95,18.5,1
41.19909,18.51779,700.91,18.47,1
41.02437,18.44289,700.87,18.44,1
40.84818,18.36394,700.83,18.4,1
40.67599,18.2876,700.79,18.37,1
40.49688,18.20471,700.75,18.33,1
40.31701,18.12477,700.71,18.3,1
40.1383,18.0503,700.67,18.26,1
39.96269,17.97877,700.63,18.23,1
39.79009,17.91511,700.59,18.19,1
39.61686,17.85436,700.55,18.16,1
39.44443,17.7826,700.51,18.12,1
39.27452,17.72419,700.47,18.09,1
39.10743,17.66843,700.43,18.05,1
38.94465,17.61884,700.39,18.02,1
38.78424,17.56607,700.35,17.98,1
38.63109,17.51752,700.32,17.95,1
38.47955,17.46078,700.28,17.91,1
38.32998,17.40268,700.24,17.88,1
38.17953,17.34308,700.2,17.84,1
38.03782,17.28487,700.16,17.81,1
37.89309,17.22423,700.12,17.77,1
37.74179,17.15481,700.08,17.74,1
37.59171,17.08063,700.04,17.7,1
37.44023,17.00672,700,17.67,1
37.2896,16.93358,699.96,17.63,1
37.14075,16.86517,699.92,17.6,1
36.99225,16.79625,699.88,17.56,1
36.8499,16.72824,699.84,17.53,1
36.70837,16.66919,699.8,17.49,1
36.5679,16.61821,699.76,17.46,1
36.42273,16.56557,699.72,17.42,1
36.28089,16.52868,699.68,17.39,1
36.14163,16.50605,699.64,17.35,1
36.00595,16.49249,699.6,17.32,1
35.86789,16.48184,699.56,17.28,1
35.74156,16.47971,699.52,17.25,1
35.62185,16.48786,699.48,17.21,1
35.50626,16.49907,699.44,17.18,1
35.39552,16.51412,699.4,17.15,1
35.29107,16.53982,699.36,17.11,1
35.19098,16.56912,699.32,17.08,1
35.08962,16.60173,699.28,17.04,1
34.97818,16.65495,699.24,17.01,1
34.8672,16.71024,699.2,16.97,1
34.73347,16.77997,699.16,16.94,1
34.58873,16.87124,699.12,16.9,1
34.43459,16.97231,699.08,16.87,1
34.27416,17.08284,699.04,16.83,1
34.11171,17.19825,699,16.8,1
33.94829,17.32002,698.96,16.76,1
33.77391,17.44648,698.92,16.73,1
33.59524,17.5809,698.88,16.69,1
33.41496,17.72792,698.84,16.66,1
33.23447,17.8925,698.8,16.62,1
33.04298,18.06322,698.76,16.59,1
32.84342,18.24962,698.72,16.55,1
32.63046,18.45057,698.68,16.52,1
32.41526,18.65527,698.64,16.48,1
32.18915,18.87897,698.6,16.45,1
31.97032,19.11529,698.56,16.41,1
31.7516,19.35971,698.52,16.38,1
31.53498,19.60924,698.48,16.34,1
31.31692,19.86511,698.44,16.31,1
31.06275,20.12496,698.4,16.27,1
30.80626,20.42037,698.36,16.24,1
30.59118,20.71912,698.32,16.2,1
30.38132,21.02774,698.28,16.17,1
30.16521,21.3576,698.24,16.13,1
29.95094,21.69172,698.2,16.1,1
29.74163,22.04626,698.16,16.06,1
29.54136,22.41512,698.12,16.03,1
29.35837,22.7952,698.08,15.99,1
29.19695,23.18435,698.04,15.96,1
29.05465,23.5806,698.01,15.93,1
28.89882,23.96951,697.96,15.89,1
28.75705,24.35967,697.93,15.86,1
28.60778,24.765,697.89,15.82,1
28.47258,25.18599,697.85,15.79,1
28.40604,25.60417,697.81,15.75,1
28.3753,26.00101,697.77,15.72,1
28.30243,26.42272,697.73,15.68,1
28.22172,26.8759,697.69,15.65,1
28.15181,27.33056,697.65,15.61,1
28.07893,27.79544,697.61,15.58,1
28.01661,28.26726,697.57,15.54,1
28.00117,28.72387,697.53,15.51,1
27.97035,29.16742,697.49,15.47,1
27.93645,29.64391,697.45,15.44,1
27.90367,30.15635,697.41,15.4,1
27.86364,30.7003,697.37,15.37,1
27.78768,31.26968,697.33,15.33,1
27.69746,31.81543,697.29,15.3,1
27.55138,32.36902,697.25,15.26,1
27.34855,32.8433,697.21,15.23,1
27.14165,33.33807,697.17,15.19,1
26.92708,33.79676,697.13,15.16,1
26.73459,34.22215,697.09,15.12,1
26.49738,34.62837,697.05,15.09,1
26.20003,35.0488,697.01,15.05,1
25.92392,35.43072,696.97,15.02,1
25.61564,35.80845,696.93,14.98,1
25.26644,36.17233,696.89,14.95,1
24.87686,36.51794,696.85,14.92,1
24.47663,36.81535,696.81,14.88,1
24.1136,37.07486,696.77,14.84,1
23.80278,37.26748,696.73,14.81,1
23.50946,37.45802,696.69,14.77,1
23.24953,37.61446,696.65,14.74,1
23.00366,37.86401,696.61,14.71,1
22.72112,38.08437,696.57,14.67,1
22.44032,38.32499,696.53,14.64,1
22.14004,38.56015,696.49,14.6,1
21.86998,38.8005,696.45,14.57,1
21.65762,39.00697,696.41,14.53,1
21.40553,39.22882,696.37,14.5,1
21.13165,39.45379,696.33,14.46,1
20.90317,39.68145,696.29,14.43,1
20.70024,39.87331,696.25,14.39,1
20.49859,40.05321,696.21,14.36,1
20.29075,40.22403,696.17,14.32,1
20.05986,40.41368,696.13,14.29,1
19.82441,40.59817,696.09,14.25,1
19.59743,40.77747,696.05,14.22,1
19.33769,40.89936,696.01,14.18,1
19.07973,41.00735,695.97,14.15,1
18.84329,41.1016,695.93,14.11,1
18.63194,41.23371,695.89,14.08,1
18.42694,41.35348,695.85,14.04,1
18.22338,41.46748,695.81,14.01,1
18.02498,41.56518,695.77,13.97,1
17.83412,41.70318,695.73,13.94,1
17.68264,41.82887,695.7,13.9,1
17.51457,41.86827,695.66,13.87,1
17.35626,41.92794,695.61,13.83,1
17.17708,41.93792,695.58,13.8,1
16.97073,41.97477,695.53,13.76,1
16.78535,42.00041,695.5,13.73,1
16.59181,42.02804,695.46,13.69,1
16.45271,42.09007,695.42,13.66,1
16.31255,42.16649,695.38,13.62,1
16.19738,42.29223,695.34,13.59,1
16.06494,42.36609,695.3,13.56,1
15.96359,42.47829,695.26,13.52,1
15.8387,42.53695,695.22,13.49,1
15.71979,42.59092,695.18,13.45,1
15.6027,42.59579,695.14,13.42,1
15.49382,42.63604,695.1,13.38,1
15.40634,42.75629,695.06,13.35,1
15.31408,42.85157,695.02,13.31,1
15.20277,42.98377,694.98,13.28,1
15.18278,43.09063,694.94,13.24,1
15.15811,43.19502,694.9,13.21,1
15.15474,43.28477,694.86,13.17,1
15.10906,43.34036,694.82,13.14,1
15.07873,43.38206,694.78,13.1,1
15.05637,43.409,694.74,13.07,1
15.03573,43.43815,694.7,13.03,1
14.971,43.37141,694.66,13,1
14.94471,43.34605,694.62,12.96,1
14.92629,43.32174,694.58,12.93,1
14.91454,43.29071,694.54,12.89,1
14.88676,43.27359,694.5,12.86,1
14.86148,43.2453,694.46,12.82,1
14.82648,43.16011,694.42,12.79,1
14.84806,43.12142,694.38,12.75,1
14.82227,43.06182,694.34,12.72,1
14.78775,43.00099,694.3,12.68,1
14.75417,42.93831,694.26,12.65,1
14.75739,42.89519,694.22,12.61,1
14.7534,42.84773,694.18,12.58,1
14.70808,42.75169,694.14,12.54,1
14.66069,42.65298,694.1,12.51,1
14.62754,42.55027,694.06,12.48,1
14.58123,42.44688,694.02,12.44,1
14.51839,42.40104,693.98,12.41,1
14.44287,42.3581,693.94,12.37,1
14.3362,42.26993,693.9,12.34,1
14.22795,42.19605,693.86,12.3,1
14.13215,42.18318,693.82,12.27,1
14.02365,42.14388,693.78,12.23,1
13.9078,42.13246,693.74,12.2,1
13.78054,42.11527,693.7,12.16,1
13.6523,42.11631,693.66,12.13,1
13.52055,42.14135,693.62,12.09,1
13.38144,42.15715,693.58,12.06,1
13.24031,42.18483,693.54,12.02,1
13.10645,42.21158,693.5,11.99,1
12.9624,42.29523,693.46,11.95,1
12.81896,42.37824,693.42,11.92,1
12.68324,42.40505,693.38,11.88,1
12.54912,42.42635,693.34,11.85,1
12.42271,42.44356,693.3,11.81,1
12.29234,42.45143,693.26,11.78,1
12.14293,42.46032,693.23,11.74,1
11.99798,42.45801,693.18,11.71,1
