x_loc,y_loc,game_clock,shot_clock,quarter
21.12862,7.72829,703.98,23.89,1
20.86088,7.64495,703.94,23.85,1
20.59435,7.56927,703.9,23.81,1
20.33754,7.50013,703.86,23.76,1
20.07296,7.43816,703.82,23.72,1
19.81148,7.3872,703.78,23.68,1
19.55482,7.34105,703.74,23.63,1
19.31708,7.30061,703.7,23.59,1
19.07629,7.273,703.66,23.55,1
18.84627,7.23034,703.62,23.5,1
18.60952,7.19697,703.58,23.46,1
18.35911,7.16418,703.54,23.42,1
18.10313,7.11615,703.5,23.37,1
17.89594,7.04615,703.46,23.33,1
17.68542,6.97576,703.42,23.29,1
17.43783,6.9275,703.38,23.25,1
17.1599,6.91378,703.34,23.2,1
16.92565,6.85879,703.3,23.16,1
16.69531,6.79434,703.26,23.12,1
16.46944,6.73913,703.22,23.07,1
16.25076,6.67312,703.18,23.03,1
16.03601,6.60509,703.14,22.99,1
15.82169,6.53925,703.1,22.94,1
15.62527,6.42431,703.06,22.9,1
15.41927,6.33313,703.02,22.86,1
15.22203,6.23123,702.98,22.81,1
15.02459,6.1782,702.94,22.77,1
14.8383,6.09291,702.9,22.73,1
14.64369,6.05172,702.86,22.69,1
14.45076,6.00275,702.82,22.64,1
14.26713,5.96767,702.78,22.6,1
14.11428,5.89874,702.75,20.07,1
13.93235,5.86056,702.71,20.04,1
13.75272,5.81911,702.67,20,1
13.57061,5.77003,702.63,19.97,1
13.38963,5.71343,702.59,19.93,1
13.20709,5.65805,702.55,19.9,1
13.02155,5.60723,702.51,19.86,1
12.82828,5.59251,702.47,19.83,1
12.64202,5.56342,702.43,19.79,1
12.44879,5.53919,702.39,19.76,1
12.26732,5.46383,702.35,19.72,1
12.07855,5.42908,702.31,19.69,1
11.86131,5.37104,702.27,19.65,1
11.64886,5.31801,702.23,19.62,1
11.46947,5.23171,702.19,19.59,1
11.29438,5.14371,702.15,19.55,1
11.11462,5.06209,702.11,19.52,1
10.93468,4.99024,702.07,19.48,1
10.76086,4.91687,702.03,19.45,1
10.58385,4.85171,701.99,19.41,1
10.40964,4.79312,701.95,19.38,1
10.2407,4.7273,701.91,19.34,1
10.05222,4.69008,701.87,19.31,1
9.8623,4.66173,701.83,19.27,1
9.68366,4.63444,701.79,19.24,1
9.51027,4.60956,701.75,19.2,1
9.34227,4.5808,701.71,19.17,1
9.18409,4.55533,701.67,19.13,1
9.03137,4.53085,701.63,19.1,1
8.88015,4.50821,701.59,19.06,1
8.73307,4.47909,701.55,19.03,1
8.58157,4.45866,701.51,18.99,1
8.43351,4.43584,701.47,18.96,1
8.28595,4.41599,701.43,18.92,1
8.13551,4.40189,701.39,18.89,1
7.98967,4.37813,701.35,18.85,1
7.84112,4.34754,701.31,18.82,1
7.71592,4.28812,701.27,18.78,1
7.5903,4.22185,701.23,18.75,1
7.46716,4.14948,701.19,18.71,1
7.34816,4.07594,701.15,18.68,1
7.23259,4.00392,701.11,18.64,1
7.11162,3.92626,701.07,18.61,1
6.99465,3.846,701.03,18.57,1
6.88171,3.76272,700.99,18.54,1
6.77014,3.68303,700.95,18.5,1
6.67045,3.59803,700.91,18.47,1
6.57328,3.50923,700.87,18.44,1
6.48024,3.41676,700.83,18.4,1
6.393,3.32002,700.79,18.37,1
6.29992,3.22739,700.75,18.33,1
6.23504,3.13079,700.71,18.3,1
6.16624,3.03038,700.67,18.26,1
6.10224,2.94905,700.63,18.23,1
6.04171,2.86851,700.59,18.19,1
5.99251,2.78682,700.55,18.16,1
5.93647,2.70944,700.51,18.12,1
5.88367,2.63224,700.47,18.09,1
5.83627,2.56701,700.43,18.05,1
5.79504,2.49942,700.39,18.02,1
5.75782,2.43184,700.35,17.98,1
5.70829,2.36818,700.32,17.95,1
5.67489,2.3005,700.28,17.91,1
5.64119,2.1789,700.24,17.88,1
5.611,2.00253,700.2,17.84,1
5.5884,1.76996,700.16,17.81,1
5.54597,1.48954,700.12,17.77,1
5.50917,1.15978,700.08,17.74,1
5.4884,0.8243,700.04,17.7,1
5.45928,0.49258,700,17.67,1
5.42714,0.16632,699.96,17.63,1
5.40464,-0.15791,699.92,17.6,1
5.381,-0.47133,699.88,17.56,1
5.35005,-0.78981,699.84,17.53,1
5.31893,-1.10379,699.8,17.49,1
5.2704,-1.41479,699.76,17.46,1
5.23644,-1.72738,699.72,17.42,1
5.18539,-2.02871,699.68,17.39,1
5.13545,-2.26637,699.64,17.35,1
5.08407,-2.44329,699.6,17.32,1
5.03514,-2.55676,699.56,17.28,1
4.98813,-2.61098,699.52,17.25,1
4.94686,-2.60405,699.48,17.21,1
4.89567,-2.60178,699.44,17.18,1
4.8581,-2.59647,699.4,17.15,1
4.8119,-2.59394,699.36,17.11,1
4.7563,-2.59026,699.32,17.08,1
4.72061,-2.58969,699.28,17.04,1
4.7014,-2.58644,699.24,17.01,1
4.6711,-2.58192,699.2,16.97,1
4.66628,-2.57954,699.16,16.94,1
4.65289,-2.57104,699.12,16.9,1
4.58507,-2.56566,699.08,16.87,1
4.5219,-2.56235,699.04,16.83,1
4.46581,-2.56204,699,16.8,1
4.33958,-2.5628,698.96,16.76,1
4.20942,-2.5308,698.92,16.73,1
4.08196,-2.49718,698.88,16.69,1
3.94633,-2.4605,698.84,16.66,1
3.80741,-2.42538,698.8,16.62,1
3.67372,-2.38707,698.76,16.59,1
3.55433,-2.35126,698.72,16.55,1
3.41656,-2.31234,698.68,16.52,1
3.26942,-2.27674,698.64,16.48,1
3.12556,-2.2462,698.6,16.45,1
2.98455,-2.20831,698.56,16.41,1
2.85228,-2.17792,698.52,16.38,1
2.78093,-2.14442,698.48,16.34,1
2.69903,-2.10785,698.44,16.31,1
2.61948,-2.06907,698.4,16.27,1
2.61097,-2.03273,698.36,16.24,1
2.60746,-2.02586,698.32,16.2,1
2.60287,-2.02471,698.28,16.17,1
