x_loc,y_loc,game_clock,shot_clock,quarter
88.55853,29.31131,709.14,11.69,1
88.55578,29.5608,709.1,11.67,1
88.58705,29.83773,709.06,11.65,1
88.57406,30.06723,709.03,11.63,1
88.60027,30.31312,708.99,11.61,1
88.62595,30.52364,708.95,11.59,1
88.65294,30.73065,708.91,11.57,1
88.72477,30.88976,708.87,11.55,1
88.8251,31.04858,708.84,11.53,1
88.94085,31.21669,708.8,11.51,1
89.04511,31.33893,708.76,11.49,1
89.13447,31.50746,708.72,11.47,1
89.21724,31.65135,708.68,11.45,1
89.31072,31.8101,708.65,11.43,1
89.3808,31.91026,708.61,11.41,1
89.45363,32.04947,708.57,11.39,1
89.52631,32.17837,708.53,11.37,1
89.60006,32.29564,708.49,11.35,1
89.69588,32.41455,708.46,11.33,1
89.75377,32.49312,708.42,11.31,1
89.82143,32.5727,708.38,11.29,1
89.87975,32.65496,708.34,11.27,1
89.9314,32.70539,708.3,11.25,1
89.96875,32.75836,708.27,11.23,1
90.03179,32.78913,708.23,11.21,1
90.07902,32.83815,708.19,11.19,1
90.10812,32.88603,708.15,11.17,1
90.16192,32.94472,708.11,11.15,1
90.18099,33.01468,708.08,11.13,1
90.31945,33.25364,708.04,11.11,1
90.45762,33.49478,708,11.09,1
90.60989,33.71532,707.96,11.07,1
90.73952,33.93492,707.92,11.05,1
90.89485,34.11738,707.89,11.03,1
91.0186,34.32708,707.85,11.01,1
91.17215,34.51616,707.81,10.99,1
91.30189,34.71919,707.77,10.97,1
91.43864,34.89701,707.73,10.95,1
91.58007,35.02665,707.7,10.93,1
91.71006,35.18859,707.66,10.91,1
91.8333,35.33461,707.62,10.89,1
91.98022,35.44346,707.58,10.87,1
92.10603,35.53681,707.55,10.86,1
92.26091,35.61504,707.51,10.83,1
92.31609,35.49072,707.47,10.81,1
92.37658,35.31087,707.43,10.8,1
92.43488,35.11174,707.39,10.78,1
92.49016,34.87032,707.36,10.76,1
92.5074,34.6466,707.32,10.74,1
92.53931,34.37832,707.28,10.72,1
92.52171,34.12151,707.24,10.7,1
92.57023,33.81777,707.2,10.68,1
92.59239,33.54168,707.16,10.66,1
92.61787,33.26893,707.13,10.64,1
92.6137,32.98218,707.09,10.62,1
92.626,32.653,707.05,10.6,1
92.60671,32.33214,707.01,10.58,1
92.56655,32.0009,706.98,10.56,1
92.51709,31.68883,706.94,10.54,1
92.44896,31.37977,706.9,10.52,1
92.34327,31.10227,706.86,10.5,1
92.22186,30.86135,706.82,10.48,1
92.06236,30.61471,706.79,10.46,1
91.9411,30.37796,706.75,10.44,1
91.78855,30.16749,706.71,10.42,1
91.67578,29.92236,706.67,10.4,1
91.50078,29.69331,706.63,10.38,1
91.32473,29.43572,706.6,10.36,1
91.13465,29.16299,706.56,10.34,1
90.96582,28.88343,706.52,10.32,1
90.76516,28.69141,706.48,10.3,1
90.59088,28.46005,706.44,10.28,1
90.4226,28.26151,706.41,10.26,1
90.25552,28.07369,706.37,10.24,1
90.10341,27.88882,706.33,10.22,1
89.92688,27.71652,706.29,10.2,1
89.69225,27.54118,706.25,10.18,1
89.5817,27.41291,706.22,10.16,1
89.49988,27.29439,706.18,10.14,1
89.46025,27.14354,706.14,10.12,1
89.40527,27.04993,706.1,10.1,1
89.38749,26.98953,706.06,10.08,1
89.36866,26.94741,706.03,10.06,1
89.36466,26.95347,705.99,10.04,1
89.39361,26.98507,705.95,10.02,1
89.46189,26.94823,705.91,10,1
89.49866,26.96279,705.87,9.98,1
89.51075,26.94771,705.84,9.96,1
89.55723,26.90813,705.8,9.94,1
89.5621,26.84861,705.76,9.92,1
89.60168,26.77932,705.72,9.9,1
89.66363,26.72148,705.68,9.88,1
89.64815,26.66176,705.65,9.86,1
89.5857,26.58516,705.61,9.84,1
89.49772,26.54085,705.57,9.82,1
89.39415,26.49623,705.53,9.8,1
89.26596,26.44158,705.5,9.78,1
89.15039,26.41663,705.46,9.76,1
89.02147,26.37166,705.42,9.74,1
