x_loc,y_loc,game_clock,shot_clock,quarter
10.48153,34.75856,698.4,16.27,1
10.41508,35.11692,698.36,16.24,1
10.36359,35.48743,698.32,16.2,1
10.34737,35.86709,698.28,16.17,1
10.33057,36.31048,698.24,16.13,1
10.30249,36.69683,698.2,16.1,1
10.28346,37.07393,698.16,16.06,1
10.26373,37.44353,698.12,16.03,1
10.24662,37.8077,698.08,15.99,1
10.22619,38.17077,698.04,15.96,1
10.20367,38.53083,698.01,15.93,1
10.18451,38.89364,697.96,15.89,1
10.17557,39.24148,697.93,15.86,1
10.16644,39.59793,697.89,15.82,1
10.16192,39.95003,697.85,15.79,1
10.16126,40.30676,697.81,15.75,1
10.15946,40.6693,697.77,15.72,1
10.14614,41.01462,697.73,15.68,1
10.14119,41.36364,697.69,15.65,1
10.1202,41.68252,697.65,15.61,1
10.09935,41.98842,697.61,15.58,1
10.07452,42.27429,697.57,15.54,1
10.04189,42.5551,697.53,15.51,1
10.00461,42.83283,697.49,15.47,1
9.96845,43.10205,697.45,15.44,1
9.92172,43.35338,697.41,15.4,1
9.8778,43.58891,697.37,15.37,1
9.83305,43.81731,697.33,15.33,1
9.7844,44.02586,697.29,15.3,1
9.72746,44.22295,697.25,15.26,1
9.65262,44.44379,697.21,15.23,1
9.57033,44.64865,697.17,15.19,1
9.48158,44.83678,697.13,15.16,1
9.39291,45.03285,697.09,15.12,1
9.30059,45.22527,697.05,15.09,1
9.19411,45.43227,697.01,15.05,1
9.10073,45.62425,696.97,15.02,1
9.00457,45.8071,696.93,14.98,1
8.91128,45.98687,696.89,14.95,1
8.80506,46.15785,696.85,14.92,1
8.70707,46.34144,696.81,14.88,1
8.60481,46.53509,696.77,14.84,1
8.49519,46.70774,696.73,14.81,1
8.42067,46.88248,696.69,14.77,1
8.37718,47.04145,696.65,14.74,1
8.36102,47.14987,696.61,14.71,1
8.34882,47.25364,696.57,14.67,1
8.28935,47.36845,696.53,14.64,1
8.22816,47.46867,696.49,14.6,1
8.16957,47.56603,696.45,14.57,1
8.10466,47.64839,696.41,14.53,1
8.03388,47.75062,696.37,14.5,1
7.97025,47.83807,696.33,14.46,1
7.91337,47.90532,696.29,14.43,1
7.86968,47.96671,696.25,14.39,1
7.83593,48.01072,696.21,14.36,1
7.79967,48.04449,696.17,14.32,1
7.75477,48.10701,696.13,14.29,1
7.69891,48.14751,696.09,14.25,1
7.60403,48.20053,696.05,14.22,1
7.49995,48.25321,696.01,14.18,1
7.40063,48.29016,695.97,14.15,1
7.3411,48.31974,695.93,14.11,1
7.27897,48.34546,695.89,14.08,1
7.21708,48.36756,695.85,14.04,1
7.17708,48.38324,695.81,14.01,1
7.13025,48.38545,695.77,13.97,1
7.08579,48.39437,695.73,13.94,1
7.03445,48.41022,695.7,13.9,1
6.98822,48.42812,695.66,13.87,1
6.93905,48.44853,695.61,13.83,1
6.89111,48.46291,695.58,13.8,1
6.86192,48.46492,695.53,13.76,1
6.81399,48.47811,695.5,13.73,1
6.78338,48.484,695.46,13.69,1
6.75929,48.49201,695.42,13.66,1
6.73641,48.50249,695.38,13.62,1
6.72835,48.5059,695.34,13.59,1
6.71518,48.50462,695.3,13.56,1
6.73326,48.49041,695.26,13.52,1
6.74536,48.48047,695.22,13.49,1
6.77887,48.46405,695.18,13.45,1
6.80015,48.45691,695.14,13.42,1
6.84067,48.44287,695.1,13.38,1
6.88375,48.42681,695.06,13.35,1
6.93168,48.40993,695.02,13.31,1
6.97648,48.40454,694.98,13.28,1
7.02053,48.39787,694.94,13.24,1
7.07336,48.38443,694.9,13.21,1
7.1226,48.36686,694.86,13.17,1
7.16511,48.33779,694.82,13.14,1
7.2178,48.29122,694.78,13.1,1
7.27101,48.25105,694.74,13.07,1
7.34321,48.1996,694.7,13.03,1
7.39095,48.15877,694.66,13,1
7.46103,48.12984,694.62,12.96,1
7.51829,48.09218,694.58,12.93,1
7.58579,48.0544,694.54,12.89,1
7.64607,47.99807,694.5,12.86,1
7.71693,47.95634,694.46,12.82,1
7.78472,47.89631,694.42,12.79,1
7.86905,47.82768,694.38,12.75,1
7.95837,47.77468,694.34,12.72,1
8.0514,47.74273,694.3,12.68,1
8.1559,47.70708,694.26,12.65,1
8.28771,47.68589,694.22,12.61,1
8.41345,47.65275,694.18,12.58,1
8.52788,47.61502,694.14,12.54,1
8.64655,47.60489,694.1,12.51,1
8.78248,47.59592,694.06,12.48,1
8.9138,47.56888,694.02,12.44,1
9.04406,47.54557,693.98,12.41,1
9.19121,47.50358,693.94,12.37,1
9.34137,47.4793,693.9,12.34,1
